GeoFips,GeoName,LineCode,Description,2019
33000,New Hampshire,18,        Machinery manufacturing,(NA)
33000,New Hampshire,19,        Computer and electronic product manufacturing,(NA)
33000,New Hampshire,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
33000,New Hampshire,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
33000,New Hampshire,22,        Other transportation equipment manufacturing,(NA)
33000,New Hampshire,23,        Furniture and related product manufacturing,(NA)
33000,New Hampshire,24,        Miscellaneous manufacturing,(NA)
33000,New Hampshire,25,      Nondurable goods manufacturing,1990.5
33000,New Hampshire,26,        Food and beverage and tobacco product manufacturing,(NA)
33000,New Hampshire,27,        Textile mills and textile product mills,(NA)
33000,New Hampshire,28,"        Apparel, leather, and allied product manufacturing",(NA)
33000,New Hampshire,29,        Paper manufacturing,(NA)
33000,New Hampshire,30,        Printing and related support activities,(NA)
33000,New Hampshire,31,        Petroleum and coal products manufacturing,(NA)
33000,New Hampshire,32,        Chemical manufacturing,(NA)
33000,New Hampshire,33,        Plastics and rubber products manufacturing,(NA)
33000,New Hampshire,34,    Wholesale trade,5105.9
33000,New Hampshire,35,    Retail trade,5570.2
33000,New Hampshire,36,    Transportation and warehousing,1128.5
33000,New Hampshire,37,      Air transportation,(NA)
33000,New Hampshire,38,      Rail transportation,(NA)
33000,New Hampshire,39,      Water transportation,(NA)
33000,New Hampshire,40,      Truck transportation,(NA)
33000,New Hampshire,41,      Transit and ground passenger transportation,(NA)
33000,New Hampshire,42,      Pipeline transportation,(NA)
33000,New Hampshire,43,      Other transportation and support activities,(NA)
33000,New Hampshire,44,      Warehousing and storage,(NA)
33000,New Hampshire,45,    Information,3583
33000,New Hampshire,46,      Publishing industries (except Internet),(NA)
33000,New Hampshire,47,      Motion picture and sound recording industries,(NA)
33000,New Hampshire,48,      Broadcasting (except Internet) and telecommunications,(NA)
33000,New Hampshire,49,"      Data processing, hosting, and other information services",(NA)
33000,New Hampshire,50,"    Finance, insurance, real estate, rental, and leasing",16515.5
33000,New Hampshire,51,      Finance and insurance,5870.3
33000,New Hampshire,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(NA)
33000,New Hampshire,53,"        Securities, commodity contracts, and other financial investments and related activities",(NA)
33000,New Hampshire,54,        Insurance carriers and related activities,(NA)
33000,New Hampshire,55,"        Funds, trusts, and other financial vehicles",(NA)
33000,New Hampshire,56,      Real estate and rental and leasing,10636.7
33000,New Hampshire,57,        Real estate,(NA)
33000,New Hampshire,58,        Rental and leasing services and lessors of nonfinancial intangible assets,(NA)
33000,New Hampshire,59,    Professional and business services,11124.9
33000,New Hampshire,60,"      Professional, scientific, and technical services",6800.5
33000,New Hampshire,61,        Legal services,(NA)
33000,New Hampshire,62,        Computer systems design and related services,(NA)
33000,New Hampshire,63,"        Miscellaneous professional, scientific, and technical services",(NA)
33000,New Hampshire,64,      Management of companies and enterprises,1574.5
33000,New Hampshire,65,      Administrative and support and waste management and remediation services,2773.6
33000,New Hampshire,66,        Administrative and support services,(NA)
33000,New Hampshire,67,        Waste management and remediation services,(NA)
33000,New Hampshire,68,"    Educational services, health care, and social assistance",9146.9
33000,New Hampshire,69,      Educational services,1667.9
33000,New Hampshire,70,      Health care and social assistance,7489.3
33000,New Hampshire,71,        Ambulatory health care services,(NA)
33000,New Hampshire,72,        Hospitals,(NA)
33000,New Hampshire,73,        Nursing and residential care facilities,(NA)
33000,New Hampshire,74,        Social assistance,(NA)
33000,New Hampshire,75,"    Arts, entertainment, recreation, accommodation, and food services",3692.8
33000,New Hampshire,76,"      Arts, entertainment, and recreation",1108.8
33000,New Hampshire,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
33000,New Hampshire,78,"        Amusement, gambling, and recreation industries",(NA)
33000,New Hampshire,79,      Accommodation and food services,2585
33000,New Hampshire,80,        Accommodation,(NA)
33000,New Hampshire,81,        Food services and drinking places,(NA)
33000,New Hampshire,82,    Other services (except government and government enterprises),1571.8
33000,New Hampshire,83,  Government and government enterprises,7570.5
33000,New Hampshire,84,    Federal civilian,(NA)
33000,New Hampshire,85,    Military,(NA)
33000,New Hampshire,86,    State and local,(NA)
33000,New Hampshire,,Addenda:,
33000,New Hampshire,87,Natural resources and mining,347.9
33000,New Hampshire,88,Trade,10669.9
33000,New Hampshire,89,Transportation and utilities,2294.7
33000,New Hampshire,91,Private goods-producing industries 2/,11889.3
33000,New Hampshire,92,Private services-providing industries 3/,58463.6
34000,New Jersey,1,All industry total,563949.5
34000,New Jersey,2,  Private industries,508737.4
34000,New Jersey,3,"    Agriculture, forestry, fishing and hunting",1001.2
34000,New Jersey,4,      Farms,(NA)
34000,New Jersey,5,"      Forestry, fishing, and related activities",(NA)
34000,New Jersey,6,"    Mining, quarrying, and oil and gas extraction",480.9
34000,New Jersey,7,      Oil and gas extraction,(NA)
34000,New Jersey,8,      Mining (except oil and gas),(NA)
34000,New Jersey,9,      Support activities for mining,(NA)
34000,New Jersey,10,    Utilities,8844
34000,New Jersey,11,    Construction,17735.7
34000,New Jersey,12,    Manufacturing,49129.3
34000,New Jersey,13,      Durable goods manufacturing,17884.5
34000,New Jersey,14,        Wood product manufacturing,(NA)
34000,New Jersey,15,        Nonmetallic mineral product manufacturing,(NA)
34000,New Jersey,16,        Primary metal manufacturing,(NA)
34000,New Jersey,17,        Fabricated metal product manufacturing,(NA)
34000,New Jersey,18,        Machinery manufacturing,(NA)
34000,New Jersey,19,        Computer and electronic product manufacturing,(NA)
34000,New Jersey,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
34000,New Jersey,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
34000,New Jersey,22,        Other transportation equipment manufacturing,(NA)
34000,New Jersey,23,        Furniture and related product manufacturing,(NA)
34000,New Jersey,24,        Miscellaneous manufacturing,(NA)
34000,New Jersey,25,      Nondurable goods manufacturing,31286.9
34000,New Jersey,26,        Food and beverage and tobacco product manufacturing,(NA)
34000,New Jersey,27,        Textile mills and textile product mills,(NA)
34000,New Jersey,28,"        Apparel, leather, and allied product manufacturing",(NA)
34000,New Jersey,29,        Paper manufacturing,(NA)
34000,New Jersey,30,        Printing and related support activities,(NA)
34000,New Jersey,31,        Petroleum and coal products manufacturing,(NA)
34000,New Jersey,32,        Chemical manufacturing,(NA)
34000,New Jersey,33,        Plastics and rubber products manufacturing,(NA)
34000,New Jersey,34,    Wholesale trade,47844.6
34000,New Jersey,35,    Retail trade,35834.6
34000,New Jersey,36,    Transportation and warehousing,19142.4
34000,New Jersey,37,      Air transportation,(NA)
34000,New Jersey,38,      Rail transportation,(NA)
34000,New Jersey,39,      Water transportation,(NA)
34000,New Jersey,40,      Truck transportation,(NA)
34000,New Jersey,41,      Transit and ground passenger transportation,(NA)
34000,New Jersey,42,      Pipeline transportation,(NA)
34000,New Jersey,43,      Other transportation and support activities,(NA)
34000,New Jersey,44,      Warehousing and storage,(NA)
34000,New Jersey,45,    Information,29822.4
34000,New Jersey,46,      Publishing industries (except Internet),(NA)
34000,New Jersey,47,      Motion picture and sound recording industries,(NA)
34000,New Jersey,48,      Broadcasting (except Internet) and telecommunications,(NA)
34000,New Jersey,49,"      Data processing, hosting, and other information services",(NA)
34000,New Jersey,50,"    Finance, insurance, real estate, rental, and leasing",120527.6
34000,New Jersey,51,      Finance and insurance,33350.3
34000,New Jersey,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(NA)
34000,New Jersey,53,"        Securities, commodity contracts, and other financial investments and related activities",(NA)
34000,New Jersey,54,        Insurance carriers and related activities,(NA)
34000,New Jersey,55,"        Funds, trusts, and other financial vehicles",(NA)
34000,New Jersey,56,      Real estate and rental and leasing,87149.1
34000,New Jersey,57,        Real estate,(NA)
34000,New Jersey,58,        Rental and leasing services and lessors of nonfinancial intangible assets,(NA)
34000,New Jersey,59,    Professional and business services,98639.5
34000,New Jersey,60,"      Professional, scientific, and technical services",56043.3
34000,New Jersey,61,        Legal services,(NA)
34000,New Jersey,62,        Computer systems design and related services,(NA)
34000,New Jersey,63,"        Miscellaneous professional, scientific, and technical services",(NA)
34000,New Jersey,64,      Management of companies and enterprises,20779.2
34000,New Jersey,65,      Administrative and support and waste management and remediation services,21877.1
34000,New Jersey,66,        Administrative and support services,(NA)
34000,New Jersey,67,        Waste management and remediation services,(NA)
34000,New Jersey,68,"    Educational services, health care, and social assistance",53514.6
34000,New Jersey,69,      Educational services,6541.8
34000,New Jersey,70,      Health care and social assistance,47023.5
34000,New Jersey,71,        Ambulatory health care services,(NA)
34000,New Jersey,72,        Hospitals,(NA)
34000,New Jersey,73,        Nursing and residential care facilities,(NA)
34000,New Jersey,74,        Social assistance,(NA)
34000,New Jersey,75,"    Arts, entertainment, recreation, accommodation, and food services",17711.2
34000,New Jersey,76,"      Arts, entertainment, and recreation",5868.3
34000,New Jersey,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
34000,New Jersey,78,"        Amusement, gambling, and recreation industries",(NA)
34000,New Jersey,79,      Accommodation and food services,11885
34000,New Jersey,80,        Accommodation,(NA)
34000,New Jersey,81,        Food services and drinking places,(NA)
34000,New Jersey,82,    Other services (except government and government enterprises),10298.6
34000,New Jersey,83,  Government and government enterprises,55443.8
34000,New Jersey,84,    Federal civilian,(NA)
34000,New Jersey,85,    Military,(NA)
34000,New Jersey,86,    State and local,(NA)
34000,New Jersey,,Addenda:,
34000,New Jersey,87,Natural resources and mining,1483.2
34000,New Jersey,88,Trade,83598.2
34000,New Jersey,89,Transportation and utilities,28016.9
34000,New Jersey,91,Private goods-producing industries 2/,68073
34000,New Jersey,92,Private services-providing industries 3/,440711.1
35000,New Mexico,1,All industry total,97092
35000,New Mexico,2,  Private industries,76902.2
35000,New Mexico,3,"    Agriculture, forestry, fishing and hunting",2032.9
35000,New Mexico,4,      Farms,(NA)
35000,New Mexico,5,"      Forestry, fishing, and related activities",(NA)
35000,New Mexico,6,"    Mining, quarrying, and oil and gas extraction",16342.7
35000,New Mexico,7,      Oil and gas extraction,(NA)
35000,New Mexico,8,      Mining (except oil and gas),(NA)
35000,New Mexico,9,      Support activities for mining,(NA)
35000,New Mexico,10,    Utilities,1556.4
35000,New Mexico,11,    Construction,2929.9
35000,New Mexico,12,    Manufacturing,4188.7
35000,New Mexico,13,      Durable goods manufacturing,2054.2
35000,New Mexico,14,        Wood product manufacturing,(NA)
35000,New Mexico,15,        Nonmetallic mineral product manufacturing,(NA)
35000,New Mexico,16,        Primary metal manufacturing,(NA)
35000,New Mexico,17,        Fabricated metal product manufacturing,(NA)
35000,New Mexico,18,        Machinery manufacturing,(NA)
35000,New Mexico,19,        Computer and electronic product manufacturing,(NA)
35000,New Mexico,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
35000,New Mexico,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
35000,New Mexico,22,        Other transportation equipment manufacturing,(NA)
35000,New Mexico,23,        Furniture and related product manufacturing,(NA)
35000,New Mexico,24,        Miscellaneous manufacturing,(NA)
35000,New Mexico,25,      Nondurable goods manufacturing,2154.4
35000,New Mexico,26,        Food and beverage and tobacco product manufacturing,(NA)
35000,New Mexico,27,        Textile mills and textile product mills,(NA)
35000,New Mexico,28,"        Apparel, leather, and allied product manufacturing",(NA)
35000,New Mexico,29,        Paper manufacturing,(NA)
35000,New Mexico,30,        Printing and related support activities,(NA)
35000,New Mexico,31,        Petroleum and coal products manufacturing,(NA)
35000,New Mexico,32,        Chemical manufacturing,(NA)
35000,New Mexico,33,        Plastics and rubber products manufacturing,(NA)
35000,New Mexico,34,    Wholesale trade,3013.9
35000,New Mexico,35,    Retail trade,5510.6
35000,New Mexico,36,    Transportation and warehousing,2406.8
35000,New Mexico,37,      Air transportation,(NA)
35000,New Mexico,38,      Rail transportation,(NA)
35000,New Mexico,39,      Water transportation,(NA)
35000,New Mexico,40,      Truck transportation,(NA)
35000,New Mexico,41,      Transit and ground passenger transportation,(NA)
35000,New Mexico,42,      Pipeline transportation,(NA)
35000,New Mexico,43,      Other transportation and support activities,(NA)
35000,New Mexico,44,      Warehousing and storage,(NA)
35000,New Mexico,45,    Information,3115.1
35000,New Mexico,46,      Publishing industries (except Internet),(NA)
35000,New Mexico,47,      Motion picture and sound recording industries,(NA)
35000,New Mexico,48,      Broadcasting (except Internet) and telecommunications,(NA)
35000,New Mexico,49,"      Data processing, hosting, and other information services",(NA)
35000,New Mexico,50,"    Finance, insurance, real estate, rental, and leasing",14271.1
35000,New Mexico,51,      Finance and insurance,2726.1
35000,New Mexico,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(NA)
35000,New Mexico,53,"        Securities, commodity contracts, and other financial investments and related activities",(NA)
35000,New Mexico,54,        Insurance carriers and related activities,(NA)
35000,New Mexico,55,"        Funds, trusts, and other financial vehicles",(NA)
35000,New Mexico,56,      Real estate and rental and leasing,11538.5
35000,New Mexico,57,        Real estate,(NA)
35000,New Mexico,58,        Rental and leasing services and lessors of nonfinancial intangible assets,(NA)
35000,New Mexico,59,    Professional and business services,10061.9
35000,New Mexico,60,"      Professional, scientific, and technical services",6950.3
35000,New Mexico,61,        Legal services,(NA)
35000,New Mexico,62,        Computer systems design and related services,(NA)
35000,New Mexico,63,"        Miscellaneous professional, scientific, and technical services",(NA)
35000,New Mexico,64,      Management of companies and enterprises,611.1
35000,New Mexico,65,      Administrative and support and waste management and remediation services,2504.3
35000,New Mexico,66,        Administrative and support services,(NA)
35000,New Mexico,67,        Waste management and remediation services,(NA)
35000,New Mexico,68,"    Educational services, health care, and social assistance",7565.9
35000,New Mexico,69,      Educational services,479.3
35000,New Mexico,70,      Health care and social assistance,7093.8
35000,New Mexico,71,        Ambulatory health care services,(NA)
35000,New Mexico,72,        Hospitals,(NA)
35000,New Mexico,73,        Nursing and residential care facilities,(NA)
35000,New Mexico,74,        Social assistance,(NA)
35000,New Mexico,75,"    Arts, entertainment, recreation, accommodation, and food services",3391
35000,New Mexico,76,"      Arts, entertainment, and recreation",650.6
35000,New Mexico,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
35000,New Mexico,78,"        Amusement, gambling, and recreation industries",(NA)
35000,New Mexico,79,      Accommodation and food services,2740.4
35000,New Mexico,80,        Accommodation,(NA)
35000,New Mexico,81,        Food services and drinking places,(NA)
35000,New Mexico,82,    Other services (except government and government enterprises),1824.5
35000,New Mexico,83,  Government and government enterprises,20357.5
35000,New Mexico,84,    Federal civilian,(NA)
35000,New Mexico,85,    Military,(NA)
35000,New Mexico,86,    State and local,(NA)
35000,New Mexico,,Addenda:,
35000,New Mexico,87,Natural resources and mining,18464.1
35000,New Mexico,88,Trade,8524.6
35000,New Mexico,89,Transportation and utilities,3960.6
35000,New Mexico,91,Private goods-producing industries 2/,24880.3
35000,New Mexico,92,Private services-providing industries 3/,52634.4
36000,New York,1,All industry total,1461558.7
36000,New York,2,  Private industries,1310377.7
36000,New York,3,"    Agriculture, forestry, fishing and hunting",4111.7
36000,New York,4,      Farms,(NA)
36000,New York,5,"      Forestry, fishing, and related activities",(NA)
36000,New York,6,"    Mining, quarrying, and oil and gas extraction",1365.4
36000,New York,7,      Oil and gas extraction,(NA)
36000,New York,8,      Mining (except oil and gas),(NA)
36000,New York,9,      Support activities for mining,(NA)
36000,New York,10,    Utilities,19955.1
36000,New York,11,    Construction,39673.7
36000,New York,12,    Manufacturing,65023.1
36000,New York,13,      Durable goods manufacturing,34412.1
36000,New York,14,        Wood product manufacturing,(NA)
36000,New York,15,        Nonmetallic mineral product manufacturing,(NA)
36000,New York,16,        Primary metal manufacturing,(NA)
36000,New York,17,        Fabricated metal product manufacturing,(NA)
36000,New York,18,        Machinery manufacturing,(NA)
36000,New York,19,        Computer and electronic product manufacturing,(NA)
36000,New York,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
36000,New York,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
36000,New York,22,        Other transportation equipment manufacturing,(NA)
36000,New York,23,        Furniture and related product manufacturing,(NA)
36000,New York,24,        Miscellaneous manufacturing,(NA)
36000,New York,25,      Nondurable goods manufacturing,30633.2
36000,New York,26,        Food and beverage and tobacco product manufacturing,(NA)
36000,New York,27,        Textile mills and textile product mills,(NA)
36000,New York,28,"        Apparel, leather, and allied product manufacturing",(NA)
36000,New York,29,        Paper manufacturing,(NA)
36000,New York,30,        Printing and related support activities,(NA)
36000,New York,31,        Petroleum and coal products manufacturing,(NA)
36000,New York,32,        Chemical manufacturing,(NA)
36000,New York,33,        Plastics and rubber products manufacturing,(NA)
36000,New York,34,    Wholesale trade,69982.5
36000,New York,35,    Retail trade,71632.8
36000,New York,36,    Transportation and warehousing,27920.8
36000,New York,37,      Air transportation,(NA)
36000,New York,38,      Rail transportation,(NA)
36000,New York,39,      Water transportation,(NA)
36000,New York,40,      Truck transportation,(NA)
36000,New York,41,      Transit and ground passenger transportation,(NA)
36000,New York,42,      Pipeline transportation,(NA)
36000,New York,43,      Other transportation and support activities,(NA)
36000,New York,44,      Warehousing and storage,(NA)
36000,New York,45,    Information,147703.2
36000,New York,46,      Publishing industries (except Internet),(NA)
36000,New York,47,      Motion picture and sound recording industries,(NA)
36000,New York,48,      Broadcasting (except Internet) and telecommunications,(NA)
36000,New York,49,"      Data processing, hosting, and other information services",(NA)
36000,New York,50,"    Finance, insurance, real estate, rental, and leasing",427497.9
36000,New York,51,      Finance and insurance,222683.8
36000,New York,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(NA)
36000,New York,53,"        Securities, commodity contracts, and other financial investments and related activities",(NA)
36000,New York,54,        Insurance carriers and related activities,(NA)
36000,New York,55,"        Funds, trusts, and other financial vehicles",(NA)
36000,New York,56,      Real estate and rental and leasing,207038
36000,New York,57,        Real estate,(NA)
36000,New York,58,        Rental and leasing services and lessors of nonfinancial intangible assets,(NA)
36000,New York,59,    Professional and business services,209765.9
36000,New York,60,"      Professional, scientific, and technical services",136878.2
36000,New York,61,        Legal services,(NA)
36000,New York,62,        Computer systems design and related services,(NA)
36000,New York,63,"        Miscellaneous professional, scientific, and technical services",(NA)
36000,New York,64,      Management of companies and enterprises,30766.2
36000,New York,65,      Administrative and support and waste management and remediation services,41891.6
36000,New York,66,        Administrative and support services,(NA)
36000,New York,67,        Waste management and remediation services,(NA)
36000,New York,68,"    Educational services, health care, and social assistance",145411.4
36000,New York,69,      Educational services,29905.5
36000,New York,70,      Health care and social assistance,115673.5
36000,New York,71,        Ambulatory health care services,(NA)
36000,New York,72,        Hospitals,(NA)
36000,New York,73,        Nursing and residential care facilities,(NA)
36000,New York,74,        Social assistance,(NA)
36000,New York,75,"    Arts, entertainment, recreation, accommodation, and food services",62159.4
36000,New York,76,"      Arts, entertainment, and recreation",24304.7
36000,New York,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
36000,New York,78,"        Amusement, gambling, and recreation industries",(NA)
36000,New York,79,      Accommodation and food services,37910.8
36000,New York,80,        Accommodation,(NA)
36000,New York,81,        Food services and drinking places,(NA)
36000,New York,82,    Other services (except government and government enterprises),26658.3
36000,New York,83,  Government and government enterprises,151354.1
36000,New York,84,    Federal civilian,(NA)
36000,New York,85,    Military,(NA)
36000,New York,86,    State and local,(NA)
36000,New York,,Addenda:,
36000,New York,87,Natural resources and mining,5481
36000,New York,88,Trade,141522.1
36000,New York,89,Transportation and utilities,47827.7
36000,New York,91,Private goods-producing industries 2/,110011.2
36000,New York,92,Private services-providing industries 3/,1200321.5
37000,North Carolina,1,All industry total,508625.1
37000,North Carolina,2,  Private industries,444716.9
37000,North Carolina,3,"    Agriculture, forestry, fishing and hunting",5511.4
37000,North Carolina,4,      Farms,(NA)
37000,North Carolina,5,"      Forestry, fishing, and related activities",(NA)
37000,North Carolina,6,"    Mining, quarrying, and oil and gas extraction",715.7
37000,North Carolina,7,      Oil and gas extraction,(NA)
37000,North Carolina,8,      Mining (except oil and gas),(NA)
37000,North Carolina,9,      Support activities for mining,(NA)
37000,North Carolina,10,    Utilities,8143.9
37000,North Carolina,11,    Construction,17133.4
37000,North Carolina,12,    Manufacturing,90026.7
37000,North Carolina,13,      Durable goods manufacturing,43271.4
37000,North Carolina,14,        Wood product manufacturing,(NA)
37000,North Carolina,15,        Nonmetallic mineral product manufacturing,(NA)
37000,North Carolina,16,        Primary metal manufacturing,(NA)
37000,North Carolina,17,        Fabricated metal product manufacturing,(NA)
37000,North Carolina,18,        Machinery manufacturing,(NA)
37000,North Carolina,19,        Computer and electronic product manufacturing,(NA)
37000,North Carolina,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
37000,North Carolina,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
37000,North Carolina,22,        Other transportation equipment manufacturing,(NA)
37000,North Carolina,23,        Furniture and related product manufacturing,(NA)
37000,North Carolina,24,        Miscellaneous manufacturing,(NA)
37000,North Carolina,25,      Nondurable goods manufacturing,47049.4
37000,North Carolina,26,        Food and beverage and tobacco product manufacturing,(NA)
37000,North Carolina,27,        Textile mills and textile product mills,(NA)
37000,North Carolina,28,"        Apparel, leather, and allied product manufacturing",(NA)
37000,North Carolina,29,        Paper manufacturing,(NA)
37000,North Carolina,30,        Printing and related support activities,(NA)
37000,North Carolina,31,        Petroleum and coal products manufacturing,(NA)
37000,North Carolina,32,        Chemical manufacturing,(NA)
37000,North Carolina,33,        Plastics and rubber products manufacturing,(NA)
37000,North Carolina,34,    Wholesale trade,31166.3
37000,North Carolina,35,    Retail trade,29571.6
37000,North Carolina,36,    Transportation and warehousing,11256.5
37000,North Carolina,37,      Air transportation,(NA)
37000,North Carolina,38,      Rail transportation,(NA)
37000,North Carolina,39,      Water transportation,(NA)
37000,North Carolina,40,      Truck transportation,(NA)
37000,North Carolina,41,      Transit and ground passenger transportation,(NA)
37000,North Carolina,42,      Pipeline transportation,(NA)
37000,North Carolina,43,      Other transportation and support activities,(NA)
37000,North Carolina,44,      Warehousing and storage,(NA)
37000,North Carolina,45,    Information,21729.8
37000,North Carolina,46,      Publishing industries (except Internet),(NA)
37000,North Carolina,47,      Motion picture and sound recording industries,(NA)
37000,North Carolina,48,      Broadcasting (except Internet) and telecommunications,(NA)
37000,North Carolina,49,"      Data processing, hosting, and other information services",(NA)
37000,North Carolina,50,"    Finance, insurance, real estate, rental, and leasing",92142.1
37000,North Carolina,51,      Finance and insurance,35977.2
37000,North Carolina,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(NA)
37000,North Carolina,53,"        Securities, commodity contracts, and other financial investments and related activities",(NA)
37000,North Carolina,54,        Insurance carriers and related activities,(NA)
37000,North Carolina,55,"        Funds, trusts, and other financial vehicles",(NA)
37000,North Carolina,56,      Real estate and rental and leasing,56434.1
37000,North Carolina,57,        Real estate,(NA)
37000,North Carolina,58,        Rental and leasing services and lessors of nonfinancial intangible assets,(NA)
37000,North Carolina,59,    Professional and business services,68303.3
37000,North Carolina,60,"      Professional, scientific, and technical services",36975.1
37000,North Carolina,61,        Legal services,(NA)
37000,North Carolina,62,        Computer systems design and related services,(NA)
37000,North Carolina,63,"        Miscellaneous professional, scientific, and technical services",(NA)
37000,North Carolina,64,      Management of companies and enterprises,14611
37000,North Carolina,65,      Administrative and support and waste management and remediation services,16786.8
37000,North Carolina,66,        Administrative and support services,(NA)
37000,North Carolina,67,        Waste management and remediation services,(NA)
37000,North Carolina,68,"    Educational services, health care, and social assistance",42239.9
37000,North Carolina,69,      Educational services,6433.8
37000,North Carolina,70,      Health care and social assistance,35844.3
37000,North Carolina,71,        Ambulatory health care services,(NA)
37000,North Carolina,72,        Hospitals,(NA)
37000,North Carolina,73,        Nursing and residential care facilities,(NA)
37000,North Carolina,74,        Social assistance,(NA)
37000,North Carolina,75,"    Arts, entertainment, recreation, accommodation, and food services",17890.2
37000,North Carolina,76,"      Arts, entertainment, and recreation",4359.6
37000,North Carolina,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
37000,North Carolina,78,"        Amusement, gambling, and recreation industries",(NA)
37000,North Carolina,79,      Accommodation and food services,13526.2
37000,North Carolina,80,        Accommodation,(NA)
37000,North Carolina,81,        Food services and drinking places,(NA)
37000,North Carolina,82,    Other services (except government and government enterprises),9826.4
37000,North Carolina,83,  Government and government enterprises,64041.2
37000,North Carolina,84,    Federal civilian,(NA)
37000,North Carolina,85,    Military,(NA)
37000,North Carolina,86,    State and local,(NA)
37000,North Carolina,,Addenda:,
37000,North Carolina,87,Natural resources and mining,6260.2
37000,North Carolina,88,Trade,60694
37000,North Carolina,89,Transportation and utilities,19379.7
37000,North Carolina,91,Private goods-producing industries 2/,113761.7
37000,North Carolina,92,Private services-providing industries 3/,330864.7
38000,North Dakota,1,All industry total,54099.6
38000,North Dakota,2,  Private industries,48686.2
38000,North Dakota,3,"    Agriculture, forestry, fishing and hunting",4160.6
38000,North Dakota,4,      Farms,(NA)
38000,North Dakota,5,"      Forestry, fishing, and related activities",(NA)
38000,North Dakota,6,"    Mining, quarrying, and oil and gas extraction",8588.6
38000,North Dakota,7,      Oil and gas extraction,(NA)
38000,North Dakota,8,      Mining (except oil and gas),(NA)
38000,North Dakota,9,      Support activities for mining,(NA)
38000,North Dakota,10,    Utilities,1294.5
38000,North Dakota,11,    Construction,2666.1
38000,North Dakota,12,    Manufacturing,3532.9
38000,North Dakota,13,      Durable goods manufacturing,2049.4
38000,North Dakota,14,        Wood product manufacturing,(NA)
38000,North Dakota,15,        Nonmetallic mineral product manufacturing,(NA)
38000,North Dakota,16,        Primary metal manufacturing,(NA)
38000,North Dakota,17,        Fabricated metal product manufacturing,(NA)
38000,North Dakota,18,        Machinery manufacturing,(NA)
38000,North Dakota,19,        Computer and electronic product manufacturing,(NA)
38000,North Dakota,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
38000,North Dakota,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
38000,North Dakota,22,        Other transportation equipment manufacturing,(NA)
38000,North Dakota,23,        Furniture and related product manufacturing,(NA)
38000,North Dakota,24,        Miscellaneous manufacturing,(NA)
38000,North Dakota,25,      Nondurable goods manufacturing,1492.7
38000,North Dakota,26,        Food and beverage and tobacco product manufacturing,(NA)
38000,North Dakota,27,        Textile mills and textile product mills,(NA)
38000,North Dakota,28,"        Apparel, leather, and allied product manufacturing",(NA)
38000,North Dakota,29,        Paper manufacturing,(NA)
38000,North Dakota,30,        Printing and related support activities,(NA)
38000,North Dakota,31,        Petroleum and coal products manufacturing,(NA)
38000,North Dakota,32,        Chemical manufacturing,(NA)
38000,North Dakota,33,        Plastics and rubber products manufacturing,(NA)
38000,North Dakota,34,    Wholesale trade,4274.2
38000,North Dakota,35,    Retail trade,2933.4
38000,North Dakota,36,    Transportation and warehousing,2429.2
38000,North Dakota,37,      Air transportation,(NA)
38000,North Dakota,38,      Rail transportation,(NA)
38000,North Dakota,39,      Water transportation,(NA)
38000,North Dakota,40,      Truck transportation,(NA)
38000,North Dakota,41,      Transit and ground passenger transportation,(NA)
38000,North Dakota,42,      Pipeline transportation,(NA)
38000,North Dakota,43,      Other transportation and support activities,(NA)
38000,North Dakota,44,      Warehousing and storage,(NA)
38000,North Dakota,45,    Information,1531.4
38000,North Dakota,46,      Publishing industries (except Internet),(NA)
38000,North Dakota,47,      Motion picture and sound recording industries,(NA)
38000,North Dakota,48,      Broadcasting (except Internet) and telecommunications,(NA)
38000,North Dakota,49,"      Data processing, hosting, and other information services",(NA)
38000,North Dakota,50,"    Finance, insurance, real estate, rental, and leasing",7949.9
38000,North Dakota,51,      Finance and insurance,2104.4
38000,North Dakota,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(NA)
38000,North Dakota,53,"        Securities, commodity contracts, and other financial investments and related activities",(NA)
38000,North Dakota,54,        Insurance carriers and related activities,(NA)
